Offset,Chord,NormalForm,PCsInNormalForm,File,measureNumber,beatNumber,Composer
64.625,<music21.chord.Chord B-4 F#5 B-5 E-2 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
65.125,<music21.chord.Chord B-4 G#5 B5 E-2 E-3>,"[0, 2, 3, 7]","[8, 10, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
65.625,<music21.chord.Chord B-4 B-5 C#6 B-3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
66.125,<music21.chord.Chord B-4 G#5 B5 B-3>,"[0, 2, 3]","[8, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
66.625,<music21.chord.Chord B-4 F#5 B-5 B-3>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
67.125,<music21.chord.Chord B-4 G#5 B5 B-3>,"[0, 2, 3]","[8, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
67.625,<music21.chord.Chord B-4 B-5 C#6 B-3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
68.125,<music21.chord.Chord B-4 G#5 B5 B-3>,"[0, 2, 3]","[8, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
68.625,<music21.chord.Chord B-4 F#5 B-5 F#4>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
69.125,<music21.chord.Chord B-4 G#5 B5 F#4>,"[0, 2, 4, 5]","[6, 8, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
69.625,<music21.chord.Chord B-4 B-5 C#6 F#4>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
70.125,<music21.chord.Chord B-4 G#5 B5 F#4>,"[0, 2, 4, 5]","[6, 8, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
70.625,<music21.chord.Chord B-4 F#5 B-5 B-3>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
71.125,<music21.chord.Chord B-4 F5 G#5 B-3>,"[0, 3, 5]","[5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
71.625,<music21.chord.Chord B-4 F5 G#5 B-3>,"[0, 3, 5]","[5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
72.125,<music21.chord.Chord B-4 D5 F5 B-3>,"[0, 4, 7]","[10, 2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
72.625,<music21.chord.Chord B-5 E-6 F#6 E-2 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
73.125,<music21.chord.Chord B-5 F6 G#6 E-2 E-3>,"[0, 2, 5, 7]","[3, 5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
73.625,<music21.chord.Chord B-5 F#6 B-6 E-2 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
74.125,<music21.chord.Chord B-5 F6 G#6 E-2 E-3>,"[0, 2, 5, 7]","[3, 5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
74.625,<music21.chord.Chord B-5 E-6 F#6 B-3 B-4>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
75.125,<music21.chord.Chord B-5 F6 G#6 B-3 B-4>,"[0, 3, 5]","[5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
75.625,<music21.chord.Chord B-5 E-6 F#6 B-3 B-4>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
76.125,<music21.chord.Chord B-5 C#6 F6 B-3 B-4>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
76.625,<music21.chord.Chord F#5 B5 E-6 E-4 E-5>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
77.125,<music21.chord.Chord F#5 C#6 F6 E-4 E-5>,"[0, 2, 4, 5]","[1, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
77.625,<music21.chord.Chord F#5 E-6 F#6 E-4 E-5>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
78.125,<music21.chord.Chord F#5 C#6 F6 E-4 E-5>,"[0, 2, 4, 5]","[1, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
78.625,<music21.chord.Chord F#5 B5 E-6 E-4 E-5>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
79.125,<music21.chord.Chord F#5 C#6 F6 E-4 E-5>,"[0, 2, 4, 5]","[1, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
79.625,<music21.chord.Chord F#5 B5 E-6 F#3 F#4>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
80.125,<music21.chord.Chord F#5 B-5 C#6 F#3 F#4>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
80.625,<music21.chord.Chord E-5 G#5 B5 B-3 B-4>,"[0, 2, 3, 7]","[8, 10, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
81.125,<music21.chord.Chord E-5 B-5 C#6 B-3 B-4>,"[0, 3, 5]","[10, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
81.625,<music21.chord.Chord E-5 B5 E-6 B-3 B-4>,"[0, 1, 5]","[10, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
82.125,<music21.chord.Chord E-5 B-5 C#6 B-3 B-4>,"[0, 3, 5]","[10, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
82.625,<music21.chord.Chord E-5 G#5 B5 B3 B4>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
83.125,<music21.chord.Chord E-5 B-5 C#6 B3 B4>,"[0, 1, 3, 5]","[10, 11, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
83.625,<music21.chord.Chord E-5 G#5 B5 B3 B4>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
84.125,<music21.chord.Chord E-5 F#5 B-5 B3 B4>,"[0, 1, 5, 8]","[10, 11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
84.625,<music21.chord.Chord B4 F5 G#5>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
85.125,<music21.chord.Chord B4 F#5 B-5>,"[0, 4, 5]","[6, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
85.625,<music21.chord.Chord B4 F5 G#5 E-4 E-3>,"[0, 2, 5, 8]","[3, 5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
85.75,<music21.chord.Chord B4 F5 G#5>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
86.125,<music21.chord.Chord B4 E-5 F#5>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
86.625,<music21.chord.Chord G#4 C#5 F5 F3 F4>,"[0, 4, 7]","[1, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
86.75,<music21.chord.Chord G#4 C#5 F5>,"[0, 4, 7]","[1, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
87.125,<music21.chord.Chord G#4 E-5 F#5>,"[0, 3, 5]","[3, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
87.625,<music21.chord.Chord G#4 C#5 F5 F#3 F#4>,"[0, 4, 5, 7]","[1, 5, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
87.75,<music21.chord.Chord G#4 C#5 F5>,"[0, 4, 7]","[1, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
88.125,<music21.chord.Chord G#4 B4 E-5>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
88.625,<music21.chord.Chord C#4 G#4 C#5 F3 G#3 B3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
89.125,<music21.chord.Chord C#4 G#4 C#5 F#3 B3 E-3>,"[0, 2, 4, 7, 9]","[11, 1, 3, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
89.625,<music21.chord.Chord F3 B3 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
90.125,<music21.chord.Chord F#3 B3 E-3>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
90.625,<music21.chord.Chord C#5 C#6 F3 G#3 B3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
91.125,<music21.chord.Chord C#5 C#6 F#3 B3 E-3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
91.625,<music21.chord.Chord C#5 C#6 F3 B3 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
92.125,<music21.chord.Chord C#5 C#6 F#3 B3 E-3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
92.625,<music21.chord.Chord C#5 C#6 F3 G#3 B3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
93.125,<music21.chord.Chord C#5 C#6 F#3 B3 E-3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
93.625,<music21.chord.Chord G#4 G#5 F3 B3 C#3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
94.125,<music21.chord.Chord G#4 G#5 F#3 B3 E-3>,"[0, 3, 5, 8]","[3, 6, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
94.625,<music21.chord.Chord F4 F5 F3 G#3 B3>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
95.125,<music21.chord.Chord F4 F5 F#3 B3 E-3>,"[0, 4, 6, 7]","[11, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
95.625,<music21.chord.Chord F4 F5 F3 B3 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
96.125,<music21.chord.Chord C#4 C#5 F3 G#3 B3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
96.625,<music21.chord.Chord E-4 E-5 F#3 B-3 B3 F#2>,"[0, 1, 5, 8]","[10, 11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
97.125,<music21.chord.Chord E-4 E-5 F3 G#3 B3>,"[0, 2, 5, 8]","[3, 5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
97.625,<music21.chord.Chord C#5 C#6 F#3 B3 E-3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
98.125,<music21.chord.Chord C#5 C#6 F3 G#3 B3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
98.625,<music21.chord.Chord C#5 C#6 F#3 B-3 B3>,"[0, 4, 5, 7]","[6, 10, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
99.125,<music21.chord.Chord C#5 C#6 F3 G#3 B3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
99.625,<music21.chord.Chord C#5 C#6 F#3 B3 E-3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
100.125,<music21.chord.Chord C#5 C#6 F#3 B-3 B3>,"[0, 4, 5, 7]","[6, 10, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
100.625,<music21.chord.Chord F4 F5 G#3 B3>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
101.125,<music21.chord.Chord F4 F5 F#3 B-3 B3>,"[0, 1, 5, 6]","[5, 6, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
101.625,<music21.chord.Chord C#5 C#6 F3 G#3 B3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
102.125,<music21.chord.Chord C#5 C#6 F#3 B3 E-3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
102.625,<music21.chord.Chord C#5 C#6 F3 B3 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
103.125,<music21.chord.Chord C#5 C#6 F#3 B3 E-3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
103.625,<music21.chord.Chord C#5 C#6 F3 B-3 C#3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
104.125,<music21.chord.Chord C#5 C#6 F3 G#3 B2>,"[0, 3, 6, 8]","[5, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
104.625,<music21.chord.Chord C#5 C#6 G#3 B-2 E3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
105.125,<music21.chord.Chord C#5 C#6 F#3 B-2 E-3>,"[0, 3, 5, 8]","[10, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
105.625,<music21.chord.Chord C#5 C#6 B-2 C#3 E3>,"[0, 3, 6]","[10, 1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
106.125,<music21.chord.Chord C#5 C#6 F#3 B-2 E-3>,"[0, 3, 5, 8]","[10, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
106.625,<music21.chord.Chord C#5 C#6 G#3 B-2 E3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
107.125,<music21.chord.Chord C#5 C#6 F#3 B-2 E-3>,"[0, 3, 5, 8]","[10, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
107.625,<music21.chord.Chord G#4 G#5 B-2 C#3 E3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
108.125,<music21.chord.Chord E4 E5 G#3 B-2 C#3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
108.625,<music21.chord.Chord E-4 E-5 G#3 B-2 C#3>,"[0, 2, 5, 7]","[8, 10, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
109.125,<music21.chord.Chord E-4 E-5 G#3 B2 E-3>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
109.625,<music21.chord.Chord E-4 E-5 G#3 C#3 E3>,"[0, 2, 3, 7]","[1, 3, 4, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
110.125,<music21.chord.Chord E-4 E-5 G#3 B2 E-3>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
110.625,<music21.chord.Chord E-5 E-6 G3 B-2 C#3>,"[0, 3, 6, 8]","[7, 10, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
111.125,<music21.chord.Chord E-5 E-6 G3 B2 E-3>,"[0, 4, 8]","[3, 7, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
111.625,<music21.chord.Chord E-5 E-6 G3 C#3 E3>,"[0, 2, 3, 6]","[1, 3, 4, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
112.125,<music21.chord.Chord E-5 E-6 G3 B-2 E-3>,"[0, 4, 7]","[3, 7, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
112.625,<music21.chord.Chord E-5 E-6 F#3 B-3 C3>,"[0, 2, 5, 8]","[10, 0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
113.125,<music21.chord.Chord E-5 E-6 F3 G#3 C3>,"[0, 3, 5, 8]","[0, 3, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
113.625,<music21.chord.Chord E-5 E-6 F#3 C3 E-3>,"[0, 3, 6]","[0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
114.125,<music21.chord.Chord E-5 E-6 F3 G#3 C3>,"[0, 3, 5, 8]","[0, 3, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
114.625,<music21.chord.Chord E-5 E-6 F#3 B-3 C3>,"[0, 2, 5, 8]","[10, 0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
115.125,<music21.chord.Chord E-5 E-6 F3 G#3 C3>,"[0, 3, 5, 8]","[0, 3, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
115.625,<music21.chord.Chord B-4 B-5 F#3 C3 E-3>,"[0, 2, 5, 8]","[10, 0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
116.125,<music21.chord.Chord F#4 F#5 B-3 C3 E-3>,"[0, 2, 5, 8]","[10, 0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
116.625,<music21.chord.Chord F4 F5 B-3 C3 E-3>,"[0, 2, 5, 7]","[10, 0, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
117.125,<music21.chord.Chord F4 F5 F3 B-3 C#3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
117.625,<music21.chord.Chord F4 F5 F#3 B-3 E-3>,"[0, 2, 3, 7]","[3, 5, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
118.125,<music21.chord.Chord F4 F5 F3 B-3 C#3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
118.625,<music21.chord.Chord F5 F6 A3 C3 E-3>,"[0, 3, 6, 8]","[9, 0, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
118.75,<music21.chord.Chord A3 C3 E-3>,"[0, 3, 6]","[9, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
119.125,<music21.chord.Chord F#3 A3 E-3>,"[0, 3, 6]","[3, 6, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
119.25,<music21.chord.Chord F5 F6 F#3 A3 E-3>,"[0, 2, 3, 6]","[3, 5, 6, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
119.375,<music21.chord.Chord F#3 A3 E-3>,"[0, 3, 6]","[3, 6, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
119.625,<music21.chord.Chord F3 A3 C#3>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
119.875,<music21.chord.Chord F5 F6 F3 A3 C#3>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
120,<music21.chord.Chord F3 A3 C#3>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
120.125,<music21.chord.Chord A3 C3 E-3>,"[0, 3, 6]","[9, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
120.625,<music21.chord.Chord F5 F6 F#3 B-3 C#3>,"[0, 1, 5, 8]","[5, 6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
121.125,<music21.chord.Chord F5 F6 F#3 B-3 F#4>,"[0, 1, 5]","[5, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
121.625,<music21.chord.Chord F5 F6 G#3 B3 F#4>,"[0, 1, 3, 6]","[5, 6, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
122.125,<music21.chord.Chord E-5 E-6 B-3 C#4 F#4>,"[0, 3, 5, 8]","[10, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
122.625,<music21.chord.Chord C#5 C#6 B3 E-4 F#4>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
123.125,<music21.chord.Chord C#5 C#6 B-3 C#4 F#4>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
123.625,<music21.chord.Chord C#5 C#6 G#3 B3 F#4>,"[0, 2, 5, 7]","[6, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
124.125,<music21.chord.Chord C#5 C#6 F#3 B-3 F#4>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
124.625,<music21.chord.Chord F#3 B-3 C#3>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
125.125,<music21.chord.Chord F#3 B-3 F#4>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
125.625,<music21.chord.Chord G#3 B3 F#4>,"[0, 2, 5]","[6, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
126.125,<music21.chord.Chord B-3 C#4 F#4>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
126.625,<music21.chord.Chord B-4 B-5 B3 E-4 F#4>,"[0, 1, 5, 8]","[10, 11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
127.125,<music21.chord.Chord B-4 B-5 B-3 C#4 F#4>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
127.25,<music21.chord.Chord B4 B5 B-4 B-5 B-3 C#4 F#4>,"[0, 4, 5, 7]","[6, 10, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
127.2916667,<music21.chord.Chord B4 B5 B-3 C#4 F#4>,"[0, 4, 5, 7]","[6, 10, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
127.625,<music21.chord.Chord B4 B5 G#3 B3 F#4>,"[0, 2, 5]","[6, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
127.875,<music21.chord.Chord C#5 C#6 B4 B5 G#3 B3 F#4>,"[0, 2, 5, 7]","[6, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
127.9166667,<music21.chord.Chord C#5 C#6 G#3 B3 F#4>,"[0, 2, 5, 7]","[6, 8, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
128.125,<music21.chord.Chord C#5 C#6 F#3 B-3 F#4>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
128.5416667,<music21.chord.Chord F#3 B-3 F#4>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
